nodeid	nodelen	ys	tunisia	bhagwa	taishanhong	dabenzi	azerbaijan
s20075	86802	1	1	1	1	1	1
s20076	106722	1	1	1	1	1	1
s20077	12	1	0	1	1	1	1
s20078	72901	1	1	1	1	1	1
s20079	50	1	1	1	1	0	1
s20080	12159	1	1	1	1	0.873263	1
s20081	6245	1	1	1	1	1	1
s20082	62	0	0	1	0	1	0
s20083	237	1	1	1	1	1	1
s20084	89	1	1	1	1	0	0
s20085	1	1	1	1	0	0	0
s20086	3097	1	1	1	1	0	0
s20087	3216	1	1	1	1	1	1
s20088	366	1	1	1	0	1	0
s20089	61536	1	1	1	1	1	1
s20090	76	1	0	1	1	1	1
s20091	46	1	0	1	0	0	0
s20092	4	1	1	1	0	0	0
s20093	32167	1	1	1	1	1	1
s20094	3	1	1	1	1	0	1
s20095	54701	1	1	1	1	1	1
s20096	5190	1	1	1	1	1	1
s20097	39	1	0	1	1	1	1
s20098	14385	1	1	1	1	1	1
s20099	4484	1	1	1	1	1	1
s20100	669	1	0	1	1	1	1
s20101	124300	1	1	1	1	1	1
s20102	9	1	1	1	0	1	1
s20103	122959	1	1	1	1	1	1
s20104	15179	1	1	1	1	1	1
s20105	6	1	1	1	1	0	1
s20106	79443	1	1	1	1	1	1
s20107	72	1	0	1	0	1	1
s20108	7314	1	1	1	1	1	1
s20109	74607	1	1	1	1	1	1
s20110	884	1	1	1	1	1	1
s20111	760	1	1	1	0	0	1
s20112	190514	1	1	1	1	1	1
s20113	274	1	1	1	0	1	1
s20114	6125	1	1	1	1	1	1
s20115	14475	1	1	1	0	1	1
s20116	67	1	1	1	0	0	0
s20117	670	1	1	1	0	1	1
s20118	125290	1	1	1	1	1	1
s20119	621	1	1	1	1	0	1
s20120	42379	1	1	1	1	1	1
s20121	8	1	0	1	1	0	1
s20122	65291	1	1	1	1	1	1
s20123	564	1	1	1	0	1	1
s20124	37832	1	1	1	1	1	1
s20125	371	1	1	1	1	0	0
s20126	23331	1	1	1	1	1	1
s20127	562	1	0	0	0	1	1
s20128	35013	1	1	1	1	1	1
s20129	25892	1	1	1	1	1	1
s20130	11505	1	1	1	1	1	1
s20131	2861	1	1	1	1	1	1
s20132	274	1	1	1	0	1	1
s20133	29397	1	1	1	1	1	1
s20134	13104	1	1	1	1	1	1
s20135	70056	1	1	1	1	1	0.996831
s20136	668	1	1	1	0	1	1
s20137	21034	1	1	1	1	1	1
s20138	1619	1	1	1	1	0	0
s20139	14165	1	1	1	1	1	1
s20140	577	1	0	0	1	1	1
s20141	3242	1	1	1	1	1	1
s20142	100	1	1	1	0	1	1
s20143	2926	1	1	1	1	1	1
s20144	35800	1	1	1	1	1	1
s20145	28885	1	1	1	1	1	0.874883
s20146	1074	1	1	1	1	0	0
s20147	2509	1	1	1	1	1	0
s20148	289	1	1	1	0	1	0
s20149	4884	1	1	1	1	1	0
s20150	144	1	1	1	1	0	0
s20151	12379	1	1	1	1	1	0
s20152	119	1	1	1	1	0	0
s20153	63044	1	1	1	1	1	0.277029
s20154	586	1	0	0	1	1	0
s20155	21522	1	1	1	1	1	1
s20156	90	1	1	0	1	1	0
s20157	25739	1	1	1	1	1	1
s20158	193	1	1	1	0	1	1
s20159	19281	1	1	1	1	1	1
s20160	20736	1	1	1	1	1	1
s20161	1296	1	1	1	1	1	1
s20162	8030	1	1	1	0	0	1
s20163	16701	1	1	1	1	1	1
s20164	62	1	1	1	1	0	1
s20165	6869	1	1	1	1	1	1
s20166	76	1	0	1	1	1	1
s20167	25511	1	1	1	1	1	1
s20168	360	1	1	1	1	1	1
s20169	904	1	1	1	0	1	0
s20170	985	1	1	1	1	1	0.316751
s20171	322	1	1	1	1	0	0
s20172	552	1	1	1	1	1	0
s20173	1223	1	1	1	1	0	0
s20174	23	1	1	1	0	0	0
s20175	104	1	1	1	1	0	0
s20176	14313	1	1	1	1	1	0.408929
s20177	60	1	1	1	1	0	0
s20178	140	1	1	1	1	1	1
s20179	124	1	1	1	0	1	1
s20180	42924	1	1	1	1	1	1
s20181	299	1	1	1	0	1	0
s20182	17570	1	1	1	1	1	1
s20183	23321	1	1	1	1	1	1
s20184	1941	1	1	1	1	1	1
s20185	44	1	1	1	1	0	1
s20186	34906	1	1	1	1	1	0.914026
s20187	152	1	1	1	1	0	0
s20188	600	1	0	0	1	0	0
s20189	1956	1	1	1	1	0	0
s20190	33334	1	1	1	1	1	0
s20191	12151	1	1	1	0.70916	1	0
s20192	7450	1	0	0	0	1	0
s20193	298	1	0	0	0	0	0
s20194	301	1	0	0	0	1	0
s20195	2297	1	1	1	0	1	0
s20196	8983	1	1	1	0	1	0
s20197	3425	1	1	1	0.190073	0	0
s20198	2534	1	1	1	1	1	0
s20199	9	1	1	1	1	0	0
s20200	18446	1	1	1	1	1	0
s20201	25899	1	1	1	1	1	0
s20202	23795	1	1	1	1	1	0
s20203	2138	1	1	1	1	1	0
s20204	239	1	1	1	1	0	0
s20205	49107	1	1	1	1	1	0.989248
s20206	86	1	1	0	1	1	1
s20207	22285	1	1	1	1	1	1
s20208	4655	1	1	1	1	1	1
s20209	11407	1	1	1	1	1	1
s20210	394	1	1	1	0	1	1
s20211	10792	1	1	1	1	1	1
s20212	356	1	1	1	1	0	1
s20213	12947	1	1	1	0.906542	1	0.861281
s20214	191	1	1	1	0	0	0
s20215	1024	1	1	1	0	1	0
s20216	2330	1	1	1	0	0	0
s20217	233	1	1	1	0	1	0
s20218	285	1	1	1	0	1	0
s20219	439	1	0	0	0	0	0
s20220	26510	1	1	1	0.42135	1	0.421049
s20221	56395	1	1	1	1	1	1
s20222	103	1	1	1	0	1	0
s20223	34790	1	1	1	1	1	1
s20224	7927	1	1	1	1	1	1
s20225	257	1	0	0	0	0	1
s20226	29774	1	1	1	1	1	1
s20227	22759	1	1	1	1	1	1
s20228	143	1	0	1	1	1	1
s20229	19128	1	1	1	1	1	1
s20230	38724	1	1	1	1	1	1
s20231	432	1	1	1	1	1	1
s20232	67	1	1	1	1	0	1
s20233	2925	1	1	1	1	1	1
s20234	35206	1	1	1	1	1	0.567943
s20235	17	1	1	1	1	0	0
s20236	325	1	1	1	1	1	0
s20237	928	1	1	1	1	1	0
s20238	10	1	1	1	0	0	0
s20239	200	1	1	1	1	1	0
s20240	58	1	1	1	1	0	0
s20241	869	1	1	1	1	1	0
s20242	26345	1	1	1	1	1	0
s20243	8	1	1	1	0	1	0
s20244	1309	1	1	1	1	1	0
s20245	436	1	1	1	0	1	0
s20246	1241	1	1	1	0	1	0
s20247	1892	1	1	1	1	1	0
s20248	597	1	1	1	1	0	0
s20249	5618	1	1	1	1	1	0
s20250	57230	1	1	1	1	1	0.968426
s20251	85	1	1	1	0	0	0
s20252	39295	1	1	1	1	1	1
s20253	21575	1	1	1	0.642688	0.583268	0.574925
s20254	8532	1	0	1	0	0	0
s20255	3552	1	1	1	0	0	0
s20256	2067	1	0	1	0	0	0
s20257	766	1	1	1	0	0.755875	0
s20258	721	1	1	1	0	1	0
s20259	24758	1	1	1	0.959205	1	0
s20260	1778	1	1	1	0	1	0
s20261	639	1	1	1	0	0	0
s20262	244	1	1	1	0	1	0
s20263	538	1	1	1	0	1	0
s20264	2235	1	1	1	1	1	0
s20265	231	1	1	1	0	1	0
s20266	416	1	1	1	1	1	0
s20267	315	1	1	1	0	1	0
s20268	630	1	1	1	1	1	0
s20269	4204	1	1	1	1	1	0
s20270	79	1	1	1	0	1	0
s20271	51184	1	1	1	1	1	0
s20272	235	1	1	1	1	0	0
s20273	4887	1	1	1	1	1	0
s20274	3238	1	1	1	1	1	0
s20275	241	1	1	1	1	0	0
s20276	90436	1	1	1	1	1	0.995942
s20277	5618	1	0	0	1	0	0
s20278	57791	1	1	1	1	1	1
s20279	44	1	1	1	1	1	0
s20280	413	1	1	1	1	0	0
s20281	8496	1	1	1	1	1	1
s20282	309	1	0	0	1	0	1
s20283	56006	1	1	1	1	1	0.134093
s20284	32	1	0	0	0	1	0
s20285	17932	1	1	1	1	1	0
s20286	190	1	0	1	0	1	0
s20287	21343	1	1	1	1	1	0
s20288	1207	1	1	1	1	0	0
s20289	351	1	1	1	1	1	0
s20290	609	1	1	1	1	1	0
s20291	446	1	1	1	1	1	0
s20292	14155	1	1	1	0.711268	1	0
s20293	120	1	1	1	0	0	0
s20294	310	1	1	1	0	1	0
s20295	818	1	1	1	0	0	0
s20296	6154	1	1	1	0	0.803867	0
s20297	15661	1	1	1	0.433625	1	0.433625
s20298	1208	1	1	1	1	1	1
s20299	1562	1	1	1	1	1	1
s20300	74	1	1	1	1	0	1
s20301	287	1	1	1	1	1	1
s20302	142	1	1	1	1	0	1
s20303	49720	1	1	1	1	1	1
s20304	294	1	0	0	0	1	1
s20305	268	1	1	1	1	1	1
s20306	5338	1	1	1	1	1	1
s20307	42	1	1	1	1	0	1
s20308	114	1	1	1	0	0	1
s20309	118	1	1	1	1	0	1
s20310	5530	1	1	1	1	1	1
s20311	566	1	1	1	1	0	0
s20312	111	1	1	1	0	0	0
s20313	85	1	1	1	0	1	1
s20314	35476	1	1	1	1	1	1
s20315	7	1	1	1	1	0	1
s20316	49164	1	1	1	1	1	1
s20317	7	1	1	1	1	0	0
s20318	16837	1	1	1	1	1	0.958959
s20319	1104	1	1	1	1	0	0
s20320	5153	1	1	1	1	1	0
s20321	362	1	1	1	0	0	0
s20322	71924	1	1	1	1	1	0
s20323	565	1	1	1	0	0	0
s20324	4810	1	1	1	1	1	0
s20325	123	1	1	1	1	0	0
s20326	6134	1	1	1	1	1	0.657646
s20327	12903	1	1	1	1	1	1
s20328	1598	1	1	1	0	1	1
s20329	42935	1	1	1	1	1	1
s20330	115	1	1	1	1	0	1
s20331	101	1	1	1	1	0	1
s20332	100587	1	1	1	1	0.813783	0.94039
s20333	10799	1	1	1	1	1	1
s20334	84	1	0	0	1	0	0
s20335	2403	1	1	1	1	1	1
s20336	103	1	0	0	1	0	0
s20337	18340	1	1	1	1	1	1
s20338	38308	1	1	1	1	1	1
s20339	550	1	0	1	1	1	1
s20340	1070	1	1	1	1	1	1
s20341	559	1	0	1	1	1	1
s20342	9861	1	1	1	1	1	1
s20343	688	1	1	0	1	0	0
s20344	9586	1	1	1	1	1	1
s20345	6168	1	1	1	0	1	1
s20346	25136	1	1	1	1	1	1
s20347	58113	1	1	1	1	1	1
s20348	59683	1	1	1	1	1	1
s20349	8164	1	1	1	1	1	1
s20350	17757	1	1	1	1	1	1
s20351	448	1	1	1	1	1	1
s20352	17806	1	1	1	1	1	1
s20353	3742	1	1	1	1	1	1
s20354	2989	1	1	1	1	1	1
s20355	9860	1	1	1	1	1	1
s20356	97	1	1	1	1	1	1
s20357	3316	1	1	1	1	1	1
s20358	838	1	1	1	1	1	1
s20359	126	1	1	1	1	0	1
s20360	259	1	1	1	1	1	1
s20361	169	1	1	1	1	0	1
s20362	270	1	1	1	1	1	1
s20363	6479	1	1	1	1	1	1
s20364	91	1	0	1	0	1	1
s20365	43288	1	1	1	0.92975	1	0.896761
s20366	363	1	1	1	0	0	0
s20367	2303	1	1	1	0	1	0
s20368	644	1	1	1	0	0	0
s20369	383	1	1	1	0	1	0
s20370	1	1	1	1	0	0	0
s20371	15213	1	1	1	0	0.11878	0
s20372	76	1	0	0	0	0	0
s20373	76448	1	1	1	0	0	0
s20374	63	1	0	1	0	0	0
s20375	3690	1	1	1	0	0	0
s20376	1425	1	1	1	0	0	0
s20377	167	1	1	0	0	0	0
s20378	8152	1	1	1	0	0	0
s20379	13968	1	1	1	0	0	0
s20380	24257	1	1	1	0	0	0
s20381	63	1	1	0	0	0	0
s20382	25883	1	1	1	0	0	0
s20383	148	1	1	0	0	0	0
s20384	2072	1	1	1	0	0	0
s20385	2050	1	0	0	0	0	0
s20386	2157	1	1	1	0	0	0
s20387	1	1	1	0	0	0	0
s20388	8722	1	1	1	0	0	0
s20389	5010	1	0	0	0	0	0
s20390	755	1	1	1	0	0	0
s20391	18506	1	1	1.59408	0	0	0
s20392	11893	1	0	1	0	0	0
s20393	27954	1	1	2	0	0	0
s20394	2444	1	0	2	0	0	0
s20395	4458	1	1	2	0	0	0
s20396	5346	1	0.452862	2	0	0	0
s20397	2257	1	2	2	0	0	0
s20398	12808	1	1	2	0	0	0
s20399	2633	1	2	2	0	0	0
s20400	1628	1	1	0	0	0	0
s20401	79242	1	2	1.16039	0	0	0
s20402	16	1	1	0	0	0	0
s20403	13469	1	2	1	0	0	0
s20404	6218	1	1	0	0	0	0
s20405	17938	1	2	1	0	0	0
s20406	420	1	1	1	0	0	0
s20407	336	1	2	1	0	0	0
s20408	9588	1	2	1	0	0	0
s20409	61	1	0	1	0	0	0
s20410	1618	1	2	1	0	0	0
s20411	7	1	0	1	0	0	0
s20412	17711	1	2	1	0	0	0
s20413	117302	1	1.17407	1	0	0	0
s20414	54	1	1	0	0	0	0
s20415	11855	1	1	1	0	0	0
s20416	5724	1	0	1	0	0	0
s20417	47966	1	1	1	0	0	0
s20418	62	1	0	1	0	0	0
s20419	12954	1	1	1	0	0	0
s20420	116	1	0	1	0	0	0
s20421	662	1	1	1	0	0	0
s20422	177	1	0	1	0	0	0
s20423	31856	1	1	1	0	0	0
s20424	3287	1	1	1	0	0	0
s20425	95	1	0	1	0	0	0
s20426	12617	1	1	1	0	0	0
s20427	490	1	1	1	0	0	0
s20428	8	1	0	1	0	0	0
s20429	50265	1	1	1	0	0	0
s20430	113	1	1	0	0	0	0
s20431	40601	1	1	1	0	0	0
s20432	86	1	1	0	0	0	0
s20433	10652	1	1	1	0	0	0
s20434	55	1	0	1	0	0	0
s20435	37899	1	1	1	0	0	0
s20436	119	1	0	1	0	0	0
s20437	17724	1	1	1	0	0	0
s20438	185	1	1	0	0	0	0
s20439	540	1	1	1	0	0	0
s20440	56	1	0	1	0	0	0
s20441	5721	1	1	1	0	0	0
s20442	73	1	1	0	0	0	0
s20443	16289	1	1	1	0	0	0
s20444	4127	1	1	1	0	0	0
s20445	66	1	1	0	0	0	0
s20446	69856	1	1	1	0	0	0
s20447	2359	1	1	0	0	0	0
s20448	2174	1	1	1	0	0	0
s20449	4446	1	0	0	0	0	0
s20450	29097	1	1	1	0	0	0
s20451	25957	1	1	1	0	0	0
s20452	67	1	1	0	0	0	0
s20453	7104	1	1	1	0	0	0
s20454	9155	1	1	0	0	0	0
s20455	39400	1	1	1	0	0	0
s20456	10924	1	1	1	0	0	0
s20457	687	1	1	1	0	0	0
s20458	1703	1	1	1	0	0	0
s20459	31584	1	1	1	0	0	0
s20460	87	1	1	0	0	0	0
s20461	2534	1	1	1	0	0	0
s20462	56	1	1	0	0	0	0
s20463	10234	1	1	1	0	0	0
s20464	2254	1	1	1	0	0	0
s20465	60	1	0	1	0	0	0
s20466	2311	1	1	1	0	0	0
s20467	36	1	0	0	0	0	0
s20468	2030	1	1	1	0	0	0
s20469	15424	1	1	1	0	0	0
s20470	26	1	1	0	0	0	0
s20471	76	1	1	1	0	0	0
s20472	195	1	0	0	0	0	0
s20473	370	1	1	1	0	0	0
s20474	193	1	0	1	0	0	0
s20475	288	1	1	1	0	0	0
s20476	188	1	0	0	0	0	0
s20477	210	1	1	1	0	0	0
s20478	56	1	0	1	0	0	0
s20479	243	1	1	1	0	0	0
s20480	55	1	0	0	0	0	0
s20481	221	1	1	1	0	0	0
s20482	82	1	0	0	0	0	0
s20483	753	1	1	1	0	0	0
s20484	6	1	1	0	0	0	0
s20485	900	1	1	1	0	0	0
s20486	59	1	0	0	0	0	0
s20487	271	1	1	1	0	0	0
s20488	389	1	0	0	0	0	0
s20489	295	1	1	1	0	0	0
s20490	175	1	0	0	0	0	0
s20491	589	1	1	1	0	0	0
s20492	317	1	0	0	0	0	0
s20493	979	1	1	1	0	0	0
s20494	5	1	1	1	0	0	0
s20495	617	1	1	1	0	0	0
s20496	94	1	0	0	0	0	0
s20497	115	1	1	1	0	0	0
s20498	56	1	0	0	0	0	0
s20499	862	1	1	1	0	0	0
s20500	70	1	0	0	0	0	0
s20501	357	1	1	1	0	0	0
s20502	85	1	0	0	0	0	0
s20503	1936	1	1	1	0	0	0
s20504	170	1	0	0	0	0	0
s20505	32963	1	1	1	0	0	0
s20506	451	1	0	1	0	0	0
s20507	399	1	1	1	0	0	0
s20508	701	1	0	1	0	0	0
s20509	721	1	1	1	0	0	0
s20510	5041	1	0	0	0	0	0
s20511	1864	1	1	1	0	0	0
s20512	17	1	1	0	0	0	0
s20513	5035	1	1	1	0	0	0
s20514	71	1	0	0	0	0	0
s20515	592	1	1	1	0	0	0
s20516	55	1	1	0	0	0	0
s20517	425	1	1	1	0	0	0
s20518	17	1	1	0	0	0	0
s20519	109716	1	1	1	0	0	0
s20520	2100	1	1	1	0	0	0
s20521	450	1	0	1	0	0	0
s20522	11822	1	1	1	0	0	0
s20523	55	1	0	1	0	0	0
s20524	15052	1	1	1	0	0	0
s20525	22071	1	1	1	0	0	0
s20526	76	1	1	0	0	0	0
s20527	32253	1	1	1	0	0	0
s20528	16858	1	0	1	0	0	0
s20529	8291	1	1	1	0	0	0
s20530	3	1	0	1	0	0	0
s20531	19730	1	1	1	0	0	0
s20532	8816	1	1	1	0	0	0
s20533	163	1	1	0	0	0	0
s20534	7466	1	1	1	0	0	0
s20535	108	1	0	1	0	0	0
s20536	41238	1	1	1	0	0	0
s20537	16049	1	0	1	0	0	0
s20538	22317	1	1	1	0	0	0
s20539	454	1	1	0	0	0	0
s20540	153	1	1	1	0	0	0
s20541	7289	1	1	1	0	0	0
s20542	565	1	1	1	0	0	0
s20543	58	1	0	0	0	0	0
s20544	1139	1	1	1	0	0	0
s20545	81	1	0	0	0	0	0
s20546	20995	1	1	1	0	0	0
s20547	28676	1	1	1	0	0	0
s20548	32177	1	1	1	0	0	0
s20549	12765	1	0	1	0	0	0
s20550	34654	1	1	1	0	0	0
s20551	3410	1	0	0	0	0	0
s20552	2267	1	1	1	0	0	0
s20553	1183	1	1	0	0	0	0
s20554	220502	1	0.0926295	0.183223	0	0	0
s20555	147	1	0	1	0	0	0
s20556	4320	1	1	1	0	0	0
s20557	602	1	0	1	0	0	0
s20558	5389	1	1	1	0	0	0
s20559	18066	1	1	1	0	0.287169	0
s20560	2223	1	1	1	0	0	0
s20561	641	1	1	1	0	1	0
s20562	354	1	1	1	0	0	0
s20563	23750	1	1	1	0	1	0
s20564	103	1	1	1	0	0	0
s20565	3382	1	1	1	0	1	0
s20566	8630	1	1	1	0	1	0
s20567	452	1	1	1	0	0	0
s20568	1	1	0	1	0	0	0
s20569	2325	1	1	1	0	0	0
s20570	14024	1	1	1	0	1	0
s20571	46	1	1	1	0	0	0
s20572	336	1	0	1	0	0	0
s20573	1212	1	1	1	0	0	0
s20574	2149	1	1	1	0	1	0
s20575	1068	1	1	1	0	0	0
s20576	1987	1	1	1	0	1	0
s20577	39	1	1	1	0	0	0
s20578	2037	1	1	1	0	1	0
s20579	122	1	1	1	0	0	0
s20580	5766	1	1	1	0	1	0
s20581	1	1	1	1	0	0	0
s20582	2275	1	1	1	0	1	0
s20583	1093	1	1	1	0	0	0
s20584	4398	1	1	1	0	1	0
s20585	29062	1	1	1	0	1	0
s20586	1733	1	1	1	0	0	0
s20587	23130	1	1	1	0	1	0
s20588	21	1	1	1	0	0	0
s20589	2747	1	1	1	0	1	0
s20590	657	1	1	1	0	0	0
s20591	2022	1	1	1	0	1	0
s20592	596	1	1	1	0	1	0
s20593	9	1	1	1	0	0	0
s20594	232	1	1	1	0	1	0
s20595	1179	1	1	1	0	0	0
s20596	1259	1	1	1	0	1	0
s20597	277	1	1	1	0	1	0
s20598	863	1	1	1	0	1	0
s20599	133	1	1	1	0	0	0
s20600	1594	1	1	1	0	1	0
s20601	1	1	1	1	0	0	0
s20602	320	1	1	1	0	1	0
s20603	297	1	1	1	0	0	0
s20604	4507	1	1	1	0	1	0
s20605	10	1	1	1	0	0	0
s20606	2200	1	1	1	0	1	0
s20607	18	1	1	1	0	0	0
s20608	1543	1	1	1	0	1	0
s20609	11	1	1	1	0	0	0
s20610	2156	1	1	1	0	1	0
s20611	7	1	1	1	0	0	0
s20612	9280	1	1	1	0	1	0
s20613	9787	1	1	1	0	0	0
s20614	448	1	1	1	0	1	0
s20615	149	1	1	1	0	0	0
s20616	1672	1	1	1	0	1	0
s20617	1425	1	1	1	0	0	0
s20618	8	1	0	1	0	0	0
s20619	1029	1	1	1	0	0	0
s20620	1663	1	1	1	0	1	0
s20621	7	1	1	1	0	0	0
s20622	105	1	0	1	0	0	0
s20623	3187	1	1	1	0	1	0
s20624	18	1	1	1	0	0	0
s20625	582	1	1	1	0	1	0
s20626	939	1	1	1	0	0	0
s20627	1270	1	1	1	0	1	0
s20628	15	1	1	1	0	0	0
s20629	785	1	1	1	0	1	0
s20630	2744	1	1	1	0	1	0
s20631	5920	1	1	0	0	0	0
s20632	1466	1	1	1	0	1	0
s20633	1488	1	1	1	0	0	0
s20634	11835	1	1	1	0	1	0
s20635	2654	1	0	1	0	1	0
s20636	98	1	0	1	0	0	0
s20637	1614	1	0	1	0	1	0
s20638	1721	1	1	1	0	1	0
s20639	925	1	1	0	0	0	0
s20640	12046	1	1	1	0	1	0
s20641	90	1	1	1	0	0	0
s20642	1700	1	1	1	0	1	0
s20643	103	1	1	1	0	1	0
s20644	198	1	1	1	0	0	0
s20645	1552	1	1	1	0	1	0
s20646	61	1	0	1	0	0	0
s20647	1214	1	1	1	0	1	0
s20648	78	1	1	1	0	1	0
s20649	71	1	1	0	0	0	0
s20650	4868	1	1	1	0	1	0
s20651	1828	1	1	1	0	0	0
s20652	11403	1	1	1	0	0.83443	0
s20653	67	1	1	0	0	0	0
s20654	2315	1	1	1	0	0	0
s20655	57	1	0	0	0	0	0
s20656	2199	1	1	1	0	0	0
s20657	67	1	1	0	0	0	0
s20658	68344	1	1	1	0	0	0
s20659	381	1	1	1	0	0	0
s20660	155	1	1	1	0	0	0
s20661	19	1	0	0	0	0	0
s20662	16354	1	1	1	0	0	0
s20663	150	1	0	1	0	0	0
s20664	268	1	1	1	0	0	0
s20665	91	1	0	0	0	0	0
s20666	30801	1	1	1	0	0	0
s20667	12721	1	0	0	0	0	0
s20668	7109	1	1	1	0	0	0
s20669	56	1	0	0	0	0	0
s20670	12823	1	1	1	0	0	0
s20671	69	1	0	0	0	0	0
s20672	12891	1	1	1	0	0	0
s20673	163	1	0	0	0	0	0
s20674	50954	1	1	1	0	0	0
s20675	91	1	0	0	0	0	0
s20676	49096	1	1	1	0	0	0
s20677	88	1	0	0	0	0	0
s20678	685	1	1	1	0	0	0
s20679	157	1	0	0	0	0	0
s20680	11863	1	1	1	0	0	0
s20681	115	1	1	0	0	0	0
s20682	59085	1	1	1	0	0	0
s20683	3805	1	1	1	0	0	0
s20684	392	1	1	1	0	0	0
s20685	7	1	0	1	0	0	0
s20686	1	1	0	0	0	0	0
s20687	349	1	1	0	0	0	0
s20688	149	1	1	1	0	0	0
s20689	7	1	0	1	0	0	0
s20690	2581	1	1	1	0	0	0
s20691	3230	1	1	0	0	0	0
s20692	3041	1	1	1	0	0	0
s20693	11	1	0	1	0	0	0
s20694	2021	1	1	1	0	0	0
s20695	164	1	1	0	0	0	0
s20696	41485	1	1	1	0	0	0
s20697	69	1	1	0	0	0	0
s20698	14960	1	1	1	0	0	0
s20699	1533	1	1	1	0	0	0
s20700	526	1	1	1	0	0	0
s20701	226	1	0	1	0	0	0
s20702	9	1	0	0	0	0	0
s20703	150	1	0	1	0	0	0
s20704	71010	1	1	1	0	0	0
s20705	10500	1	0	1	0	0	0
s20706	36469	1	1	1	0	0	0
s20707	9	1	0	1	0	0	0
s20708	6538	1	1	1	0	0	0
s20709	74	1	1	0	0	0	0
s20710	337	1	1	1	0	0	0
s20711	457	1	1	0	0	0	0
s20712	23552	1	1	1	0	0	0
s20713	558	1	0	1	0	0	0
s20714	33871	1	1	1	0	0	0
s20715	66	1	0	0	0	0	0
s20716	3965	1	1	1	0	0	0
s20717	58	1	0	0	0	0	0
s20718	83561	1	1	1	0	0	0
s20719	312	1	0	0	0	0	0
s20720	145	1	1	1	0	0	0
s20721	185	1	0	0	0	0	0
s20722	11225	1	1	1	0	0	0
s20723	162	1	0	0	0	0	0
s20724	7210	1	1	1	0	0	0
s20725	44037	1	1	1	0.787292	0.787292	0
s20726	112	1	0	1	0	0	0
s20727	3445	1	1	1	1	1	0
s20728	428	1	1	1	1	0	0
s20729	48046	1	1	1	1	1	0
s20730	8528	1	1	1	1	1	0
s20731	2851	1	1	1	1	1	0
s20732	45	1	1	1	1	0	0
s20733	28443	1	1	1	0.418627	0.0328024	0
s20734	1151	1	1	1	1	0.711555	0
s20735	693	1	1	1	1	0	0
s20736	35889	1	1	1	1	1	0
s20737	200	1	1	1	1	0	0
s20738	2734	1	1	1	1	1	0
s20739	1349	1	1	1	1	1	0
s20740	155	1	1	1	1	0	0
s20741	16310	1	1	1	1	1	0
s20742	238	1	1	1	1	0	0
s20743	1011	1	1	1	1	1	0
s20744	829	1	1	1	0	0	0
s20745	10500	1	1	1	1	1	0
s20746	361	1	1	1	1	0	0
s20747	837	1	1	1	1	1	0
s20748	2123	1	1	1	1	1	0
s20749	155	1	1	1	1	0	0
s20750	1274	1	1	1	1	1	0.875196
s20751	101	1	1	1	1	1	0
s20752	32976	1	1	1	1	1	1
s20753	96372	1	1	1	1	1	1
s20754	11352	1	1	1	1	1	1
s20755	386	1	1	1	1	0	1
s20756	7901	1	1	1	1	1	1
s20757	23785	1	1	1	1	1	1
s20758	402	1	1	1	0	1	1
s20759	2522	1	1	1	1	1	1
s20760	8857	1	1	1	0	1	1
s20761	13982	1	1	1	1	1	0.817408
s20762	20	1	1	1	1	0	0
s20763	244	1	1	1	1	1	0
s20764	19108	1	1	1	1	1	0
s20765	1422	1	1	1	0	0	0
s20766	10030	1	1	1	1	1	0
s20767	59	1	1	1	0	0	0
s20768	1600	1	1	1	1	1	0
s20769	144	1	1	1	1	0	0
s20770	414	1	1	1	1	1	0
s20771	105	1	1	1	1	0	0
s20772	18888	1	1	1	1	1	0
s20773	245	1	1	1	1	0	0
s20774	321	1	1	1	1	1	0
s20775	514	1	1	1	1	1	0
s20776	277	1	1	1	1	0	0
s20777	732	1	1	1	1	1	0
s20778	101	1	1	1	1	0	0
s20779	12130	1	1	1	0.777411	1	0
s20780	863	1	1	1	0	1	0
s20781	211	1	1	1	0	0	0
s20782	1832	1	1	1	0	1	0
s20783	151	1	1	1	0	0	0
s20784	290	1	1	1	0	1	0
s20785	89	1	1	1	0	0	0
s20786	2343	1	1	1	0	1	0
s20787	3	1	1	1	0	0	0
s20788	1790	1	1	1	0	1	0
s20789	66	1	1	1	0	0	0
s20790	3553	1	1	1	0	1	0
s20791	65	1	1	1	0	0	0
s20792	4314	1	1	1	0	1	0.0252666
s20793	10	1	1	1	0	0	1
s20794	14332	1	1	1	0.808819	1	1
s20795	1485	1	0	1	0	1	0
s20796	9193	1	1	1	1	1	1
s20797	385	1	1	1	1	0	1
s20798	1285	1	1	1	1	1	1
s20799	5249	1	1	1	1	1	1
s20800	29	1	1	1	1	0	1
s20801	3169	1	1	1	1	1	1
s20802	190	1	1	1	1	1	1
s20803	179	1	1	1	0	1	1
s20804	124	0	0	0	0	0	1
s20805	1	0	0	0	0	1	1
s20806	17450	1	1	1	1	1	1
s20807	7653	1	1	1	1	1	1
s20808	95	1	1	1	1	0	1
s20809	28523	1	1	1	1	1	1
s20810	158	1	0	1	0	1	1
s20811	151	1	0	1	0	1	1
s20812	24394	1	1	1	1	1	1
s20813	4958	1	1	1	1	1	1
s20814	45892	1	1	1	1	1	1
s20815	1345	1	1	1	1	1	1
s20816	777	1	0	1	1	1	1
s20817	22986	1	1	1	1	1	0.947794
s20818	411	1	1	1	1	0	0
